41.534150000000004, 225.75820000000007
114.60245, 225.75820000000007
192.86402499999454, 254.35141391653394
259.1086249999899, 262.16612536539554
308.1429999999987, 262.16609999999895
303.73655000000093, 155.74060000000043
203.40679999999963, 148.10879999999977
208.49870000000007, 57.27015000000002
315.46699999999987, 61.405049999999974
417.3433499999996, 62.36209999999992
399.8557000000014, 157.65470000000053
453.69376249998476, 288.86305047927124
407.6734500000021, 264.55895000000135
357.66459999999825, 264.5589499999987
373.615099999993, 355.69154999999324
339.829324999989, 405.6321082273661
421.1371500000008, 438.54605000000106
343.43007500000397, 461.19554177260886
222.05130000000057, 475.56555000000077
273.15990000000113, 382.93125000000146
192.86399999999927, 389.6995499999985
66.88669999999995, 468.67519999999945
