timeLog,xLog,yLog,zLog,thetaLog
5.5572348,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.5775922,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.5985708,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.6167973,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.6351812,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.6553727,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.6725818,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.6920611,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.7084796,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.724849,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
