244.1082, 107.3456
430.5437, 107.3456
430.5437, 107.3456
433.72624722305795, 107.24354190500891
436.8957166769221, 106.93778699863935
440.0390843317575, 106.42959169338579
443.14343341562017, 105.72104427276511
446.1960074922437, 104.81505631011154
449.18426287997215, 103.71535070429746
452.09592019643867, 102.42644638154329
454.9190148171812, 100.9536397261803
457.64194604085134, 99.30298281667143
460.2535247589841, 97.48125855632264
462.7430194344447, 95.49595280087834
465.1002001996169, 93.3552235975344
467.3153808931227, 91.06786766177234
469.37945886233797, 88.6432842297685
471.2839523681437, 86.09143643491652
473.021035438212, 83.42281036717506
474.5835700256048, 80.64837198347497
475.96513534053986, 77.77952204625005
477.16005423479334, 74.82804927525873
478.1634165303194, 71.80608190520596
478.9710991962253, 68.72603784822522
479.5797832911893, 65.60057366601404
479.98696760170293, 62.442532561307104
480.1909789200935, 59.26489160240132
480.1909789200935, 56.0807083975987
479.98696760170293, 52.903067438692915
479.5797832911893, 49.74502633398597
478.9710991962253, 46.61956215177479
478.1634165303194, 43.539518094794055
477.16005423479334, 40.51755072474128
475.96513534053986, 37.56607795374996
474.5835700256048, 34.697228016525045
473.021035438212, 31.92278963282495
471.2839523681437, 29.254163565083502
469.37945886233797, 26.702315770231504
467.3153808931227, 24.277732338227672
465.1002001996169, 21.9903764024656
462.7430194344447, 19.84964719912167
460.2535247589841, 17.864341443677368
457.64194604085134, 16.042617183328588
454.9190148171812, 14.391960273819706
452.09592019643867, 12.919153618456711
449.1842628799722, 11.630249295702534
446.1960074922437, 10.53054368988846
443.1434334156202, 9.624555727234906
440.0390843317575, 8.91600830661421
436.8957166769222, 8.407813001360665
433.72624722305795, 8.102058094991094
430.5437, 8.0
57.6728, 8.0
57.6728, 8.0
54.49025277694205, 8.102058094991094
51.320783323077876, 8.407813001360658
48.17741566824248, 8.91600830661421
45.07306658437983, 9.624555727234899
42.0204925077563, 10.53054368988846
39.03223712002783, 11.630249295702534
36.12057980356136, 12.919153618456711
33.29748518281881, 14.391960273819699
30.57455395914867, 16.042617183328574
27.96297524101593, 17.864341443677368
25.4734805655553, 19.849647199121655
23.11629980038314, 21.9903764024656
20.901119106877275, 24.27773233822765
18.837041137662055, 26.7023157702315
16.932547631856345, 29.25416356508348
15.195464561788043, 31.922789632824948
13.632929974395239, 34.69722801652504
12.251364659460158, 37.56607795374995
11.056445765206668, 40.51755072474125
10.053083469680566, 43.53951809479404
9.245400803774714, 46.61956215177479
8.636716708810702, 49.74502633398595
8.229532398297067, 52.9030674386929
8.025521079906468, 56.08070839759869
8.025521079906468, 59.264891602401306
8.229532398297067, 62.442532561307075
8.636716708810702, 65.60057366601403
9.245400803774714, 68.72603784822522
10.053083469680558, 71.80608190520593
11.05644576520666, 74.82804927525872
12.251364659460151, 77.77952204625004
13.632929974395232, 80.64837198347496
15.195464561788043, 83.42281036717505
16.932547631856323, 86.09143643491649
18.83704113766204, 88.6432842297685
20.901119106877253, 91.06786766177233
23.11629980038314, 93.3552235975344
25.473480565555256, 95.49595280087831
27.962975241015915, 97.48125855632264
30.574553959148634, 99.3029828166714
33.297485182818804, 100.9536397261803
36.120579803561355, 102.42644638154329
39.0322371200278, 103.71535070429746
42.020492507756266, 104.81505631011154
45.07306658437978, 105.7210442727651
48.17741566824246, 106.42959169338579
51.32078332307785, 106.93778699863934
54.49025277694205, 107.24354190500891
57.672799999999995, 107.3456
244.1082, 107.3456
